__source_file,instance,family,n,m,density,avg_deg,algo,algo_seed,time_limit_sec,init_heuristic,fix_policy,strong_margin,max_fix_per_round,restarts,perturb_y,LB,UB,gap,feasible,conflicts,runtime_sec,iters,stop_reason,best_time_sec,best_round,ablation
G:\Nextcloud\FSU_Cloud\毕设\ILP-Algorithm-for-Graph-Colouring-Problem\results\_merged\merged_schema_74a81e418f_cols26_files73.csv,DSJC250.9,dimacs,250,27897,0.896289156626506,223.176,slo,0,3,,,,,,,34,96,62,True,0,0.0608740597963333,0,baseline,0.0608740597963333,0,baseline
G:\Nextcloud\FSU_Cloud\毕设\ILP-Algorithm-for-Graph-Colouring-Problem\results\_merged\merged_schema_74a81e418f_cols26_files73.csv,DSJC250.9,dimacs,250,27897,0.896289156626506,223.176,iterlp2_full,0,3,smallest_last,prefix_shrink+rounded_support,0.25,30,32,1e-06,34,96,62,True,0,19.04565791785717,0,time_limit,0.0,0,full
G:\Nextcloud\FSU_Cloud\毕设\ILP-Algorithm-for-Graph-Colouring-Problem\results\_merged\merged_schema_74a81e418f_cols26_files73.csv,DSJC250.9,dimacs,250,27897,0.896289156626506,223.176,dsatur,0,3,,,,,,,34,92,58,True,0,0.406611867249012,0,baseline,0.406611867249012,0,baseline
G:\Nextcloud\FSU_Cloud\毕设\ILP-Algorithm-for-Graph-Colouring-Problem\results\_merged\merged_schema_74a81e418f_cols26_files73.csv,DSJC250.9,dimacs,250,27897,0.896289156626506,223.176,slo,0,3,,,,,,,34,96,62,True,0,0.0747336745262146,0,baseline,0.0747336745262146,0,baseline
G:\Nextcloud\FSU_Cloud\毕设\ILP-Algorithm-for-Graph-Colouring-Problem\results\_merged\merged_schema_74a81e418f_cols26_files73.csv,DSJC250.9,dimacs,250,27897,0.896289156626506,223.176,iterlp2_full,0,3,smallest_last,prefix_shrink+rounded_support,0.25,30,32,1e-06,34,96,62,True,0,23.549715012311932,0,time_limit,0.0,0,full
G:\Nextcloud\FSU_Cloud\毕设\ILP-Algorithm-for-Graph-Colouring-Problem\results\_merged\merged_schema_74a81e418f_cols26_files73.csv,DSJC250.9,dimacs,250,27897,0.896289156626506,223.176,dsatur,1,3,,,,,,,34,92,58,True,0,0.3531506732106209,0,baseline,0.3531506732106209,0,baseline
G:\Nextcloud\FSU_Cloud\毕设\ILP-Algorithm-for-Graph-Colouring-Problem\results\_merged\merged_schema_74a81e418f_cols26_files73.csv,DSJC250.9,dimacs,250,27897,0.896289156626506,223.176,slo,1,3,,,,,,,34,96,62,True,0,0.0611646696925163,0,baseline,0.0611646696925163,0,baseline
G:\Nextcloud\FSU_Cloud\毕设\ILP-Algorithm-for-Graph-Colouring-Problem\results\_merged\merged_schema_74a81e418f_cols26_files73.csv,DSJC250.9,dimacs,250,27897,0.896289156626506,223.176,iterlp2_full,1,3,smallest_last,prefix_shrink+rounded_support,0.25,30,32,1e-06,34,96,62,True,0,18.76165328174829,0,time_limit,0.0,0,full
G:\Nextcloud\FSU_Cloud\毕设\ILP-Algorithm-for-Graph-Colouring-Problem\results\_merged\merged_schema_74a81e418f_cols26_files73.csv,DSJC250.9,dimacs,250,27897,0.896289156626506,223.176,dsatur,1,3,,,,,,,34,92,58,True,0,0.4086163640022278,0,baseline,0.4086163640022278,0,baseline
G:\Nextcloud\FSU_Cloud\毕设\ILP-Algorithm-for-Graph-Colouring-Problem\results\_merged\merged_schema_74a81e418f_cols26_files73.csv,DSJC250.9,dimacs,250,27897,0.896289156626506,223.176,slo,1,3,,,,,,,34,96,62,True,0,0.0735097676515579,0,baseline,0.0735097676515579,0,baseline
G:\Nextcloud\FSU_Cloud\毕设\ILP-Algorithm-for-Graph-Colouring-Problem\results\_merged\merged_schema_74a81e418f_cols26_files73.csv,DSJC250.9,dimacs,250,27897,0.896289156626506,223.176,iterlp2_full,1,3,smallest_last,prefix_shrink+rounded_support,0.25,30,32,1e-06,34,96,62,True,0,22.30958704650402,0,time_limit,0.0,0,full
G:\Nextcloud\FSU_Cloud\毕设\ILP-Algorithm-for-Graph-Colouring-Problem\results\_merged\merged_schema_74a81e418f_cols26_files73.csv,DSJC250.9,dimacs,250,27897,0.896289156626506,223.176,dsatur,2,3,,,,,,,34,92,58,True,0,0.3373785093426704,0,baseline,0.3373785093426704,0,baseline
G:\Nextcloud\FSU_Cloud\毕设\ILP-Algorithm-for-Graph-Colouring-Problem\results\_merged\merged_schema_74a81e418f_cols26_files73.csv,DSJC250.9,dimacs,250,27897,0.896289156626506,223.176,slo,2,3,,,,,,,34,96,62,True,0,0.060403399169445,0,baseline,0.060403399169445,0,baseline
G:\Nextcloud\FSU_Cloud\毕设\ILP-Algorithm-for-Graph-Colouring-Problem\results\_merged\merged_schema_74a81e418f_cols26_files73.csv,DSJC250.9,dimacs,250,27897,0.896289156626506,223.176,iterlp2_full,2,3,smallest_last,prefix_shrink+rounded_support,0.25,30,32,1e-06,34,96,62,True,0,19.00295690447092,0,time_limit,0.0,0,full
G:\Nextcloud\FSU_Cloud\毕设\ILP-Algorithm-for-Graph-Colouring-Problem\results\_merged\merged_schema_74a81e418f_cols26_files73.csv,DSJC250.9,dimacs,250,27897,0.896289156626506,223.176,dsatur,2,3,,,,,,,34,92,58,True,0,0.4676230624318123,0,baseline,0.4676230624318123,0,baseline
G:\Nextcloud\FSU_Cloud\毕设\ILP-Algorithm-for-Graph-Colouring-Problem\results\_merged\merged_schema_74a81e418f_cols26_files73.csv,DSJC250.9,dimacs,250,27897,0.896289156626506,223.176,slo,2,3,,,,,,,34,96,62,True,0,0.0852666050195694,0,baseline,0.0852666050195694,0,baseline
G:\Nextcloud\FSU_Cloud\毕设\ILP-Algorithm-for-Graph-Colouring-Problem\results\_merged\merged_schema_74a81e418f_cols26_files73.csv,DSJC250.9,dimacs,250,27897,0.896289156626506,223.176,iterlp2_full,2,3,smallest_last,prefix_shrink+rounded_support,0.25,30,32,1e-06,34,96,62,True,0,21.681975185871124,0,time_limit,0.0,0,full
G:\Nextcloud\FSU_Cloud\毕设\ILP-Algorithm-for-Graph-Colouring-Problem\results\_merged\merged_schema_74a81e418f_cols26_files73.csv,DSJC250.9,dimacs,250,27897,0.896289156626506,223.176,dsatur,3,3,,,,,,,34,92,58,True,0,0.3421498462557792,0,baseline,0.3421498462557792,0,baseline
G:\Nextcloud\FSU_Cloud\毕设\ILP-Algorithm-for-Graph-Colouring-Problem\results\_merged\merged_schema_74a81e418f_cols26_files73.csv,DSJC250.9,dimacs,250,27897,0.896289156626506,223.176,slo,3,3,,,,,,,34,96,62,True,0,0.0615041330456733,0,baseline,0.0615041330456733,0,baseline
G:\Nextcloud\FSU_Cloud\毕设\ILP-Algorithm-for-Graph-Colouring-Problem\results\_merged\merged_schema_74a81e418f_cols26_files73.csv,DSJC250.9,dimacs,250,27897,0.896289156626506,223.176,iterlp2_full,3,3,smallest_last,prefix_shrink+rounded_support,0.25,30,32,1e-06,34,96,62,True,0,19.088255055248737,0,time_limit,0.0,0,full
G:\Nextcloud\FSU_Cloud\毕设\ILP-Algorithm-for-Graph-Colouring-Problem\results\_merged\merged_schema_74a81e418f_cols26_files73.csv,DSJC250.9,dimacs,250,27897,0.896289156626506,223.176,dsatur,3,3,,,,,,,34,92,58,True,0,0.4081154838204384,0,baseline,0.4081154838204384,0,baseline
G:\Nextcloud\FSU_Cloud\毕设\ILP-Algorithm-for-Graph-Colouring-Problem\results\_merged\merged_schema_74a81e418f_cols26_files73.csv,DSJC250.9,dimacs,250,27897,0.896289156626506,223.176,slo,3,3,,,,,,,34,96,62,True,0,0.0742480084300041,0,baseline,0.0742480084300041,0,baseline
G:\Nextcloud\FSU_Cloud\毕设\ILP-Algorithm-for-Graph-Colouring-Problem\results\_merged\merged_schema_74a81e418f_cols26_files73.csv,DSJC250.9,dimacs,250,27897,0.896289156626506,223.176,iterlp2_full,3,3,smallest_last,prefix_shrink+rounded_support,0.25,30,32,1e-06,34,96,62,True,0,23.137928061187267,0,time_limit,0.0,0,full
G:\Nextcloud\FSU_Cloud\毕设\ILP-Algorithm-for-Graph-Colouring-Problem\results\_merged\merged_schema_74a81e418f_cols26_files73.csv,DSJC250.9,dimacs,250,27897,0.896289156626506,223.176,dsatur,4,3,,,,,,,34,92,58,True,0,0.3369253650307655,0,baseline,0.3369253650307655,0,baseline
G:\Nextcloud\FSU_Cloud\毕设\ILP-Algorithm-for-Graph-Colouring-Problem\results\_merged\merged_schema_74a81e418f_cols26_files73.csv,DSJC250.9,dimacs,250,27897,0.896289156626506,223.176,slo,4,3,,,,,,,34,96,62,True,0,0.060839757323265,0,baseline,0.060839757323265,0,baseline
G:\Nextcloud\FSU_Cloud\毕设\ILP-Algorithm-for-Graph-Colouring-Problem\results\_merged\merged_schema_74a81e418f_cols26_files73.csv,DSJC250.9,dimacs,250,27897,0.896289156626506,223.176,iterlp2_full,4,3,smallest_last,prefix_shrink+rounded_support,0.25,30,32,1e-06,34,96,62,True,0,18.92248103767633,0,time_limit,0.0,0,full
G:\Nextcloud\FSU_Cloud\毕设\ILP-Algorithm-for-Graph-Colouring-Problem\results\_merged\merged_schema_74a81e418f_cols26_files73.csv,DSJC250.9,dimacs,250,27897,0.896289156626506,223.176,dsatur,4,3,,,,,,,34,92,58,True,0,0.4057177826762199,0,baseline,0.4057177826762199,0,baseline
G:\Nextcloud\FSU_Cloud\毕设\ILP-Algorithm-for-Graph-Colouring-Problem\results\_merged\merged_schema_74a81e418f_cols26_files73.csv,DSJC250.9,dimacs,250,27897,0.896289156626506,223.176,slo,4,3,,,,,,,34,96,62,True,0,0.072883240878582,0,baseline,0.072883240878582,0,baseline
G:\Nextcloud\FSU_Cloud\毕设\ILP-Algorithm-for-Graph-Colouring-Problem\results\_merged\merged_schema_74a81e418f_cols26_files73.csv,DSJC250.9,dimacs,250,27897,0.896289156626506,223.176,iterlp2_full,4,3,smallest_last,prefix_shrink+rounded_support,0.25,30,32,1e-06,34,96,62,True,0,22.864225961267948,0,time_limit,0.0,0,full
G:\Nextcloud\FSU_Cloud\毕设\ILP-Algorithm-for-Graph-Colouring-Problem\results\_merged\merged_schema_74a81e418f_cols26_files73.csv,DSJC500.9,dimacs,500,112437,0.9012985971943888,449.748,dsatur,0,3,,,,,,,43,170,127,True,0,2.7571864277124405,0,baseline,2.7571864277124405,0,baseline
G:\Nextcloud\FSU_Cloud\毕设\ILP-Algorithm-for-Graph-Colouring-Problem\results\_merged\merged_schema_74a81e418f_cols26_files73.csv,DSJC500.9,dimacs,500,112437,0.9012985971943888,449.748,slo,0,3,,,,,,,43,172,129,True,0,0.2667561918497085,0,baseline,0.2667561918497085,0,baseline
G:\Nextcloud\FSU_Cloud\毕设\ILP-Algorithm-for-Graph-Colouring-Problem\results\_merged\merged_schema_74a81e418f_cols26_files73.csv,DSJC500.9,dimacs,500,112437,0.9012985971943888,449.748,iterlp2_full,0,3,smallest_last,prefix_shrink+rounded_support,0.25,30,32,1e-06,43,172,129,True,0,123.64879083633424,0,time_limit,0.0,0,full
G:\Nextcloud\FSU_Cloud\毕设\ILP-Algorithm-for-Graph-Colouring-Problem\results\_merged\merged_schema_74a81e418f_cols26_files73.csv,DSJC500.9,dimacs,500,112437,0.9012985971943888,449.748,dsatur,1,3,,,,,,,43,170,127,True,0,2.7574627324938774,0,baseline,2.7574627324938774,0,baseline
G:\Nextcloud\FSU_Cloud\毕设\ILP-Algorithm-for-Graph-Colouring-Problem\results\_merged\merged_schema_74a81e418f_cols26_files73.csv,DSJC500.9,dimacs,500,112437,0.9012985971943888,449.748,slo,1,3,,,,,,,43,172,129,True,0,0.2640198469161987,0,baseline,0.2640198469161987,0,baseline
G:\Nextcloud\FSU_Cloud\毕设\ILP-Algorithm-for-Graph-Colouring-Problem\results\_merged\merged_schema_74a81e418f_cols26_files73.csv,DSJC500.9,dimacs,500,112437,0.9012985971943888,449.748,iterlp2_full,1,3,smallest_last,prefix_shrink+rounded_support,0.25,30,32,1e-06,43,172,129,True,0,124.7509054839611,0,time_limit,0.0,0,full
G:\Nextcloud\FSU_Cloud\毕设\ILP-Algorithm-for-Graph-Colouring-Problem\results\_merged\merged_schema_74a81e418f_cols26_files73.csv,DSJC500.9,dimacs,500,112437,0.9012985971943888,449.748,dsatur,1,3,,,,,,,43,170,127,True,0,3.2881676331162453,0,baseline,3.2881676331162453,0,baseline
G:\Nextcloud\FSU_Cloud\毕设\ILP-Algorithm-for-Graph-Colouring-Problem\results\_merged\merged_schema_74a81e418f_cols26_files73.csv,DSJC500.9,dimacs,500,112437,0.9012985971943888,449.748,slo,1,3,,,,,,,43,172,129,True,0,0.3273490965366363,0,baseline,0.3273490965366363,0,baseline
G:\Nextcloud\FSU_Cloud\毕设\ILP-Algorithm-for-Graph-Colouring-Problem\results\_merged\merged_schema_74a81e418f_cols26_files73.csv,DSJC500.9,dimacs,500,112437,0.9012985971943888,449.748,iterlp2_full,1,3,smallest_last,prefix_shrink+rounded_support,0.25,30,32,1e-06,43,172,129,True,0,146.88438667356968,0,time_limit,0.0,0,full
G:\Nextcloud\FSU_Cloud\毕设\ILP-Algorithm-for-Graph-Colouring-Problem\results\_merged\merged_schema_74a81e418f_cols26_files73.csv,DSJC500.9,dimacs,500,112437,0.9012985971943888,449.748,dsatur,2,3,,,,,,,43,170,127,True,0,2.770205602049828,0,baseline,2.770205602049828,0,baseline
G:\Nextcloud\FSU_Cloud\毕设\ILP-Algorithm-for-Graph-Colouring-Problem\results\_merged\merged_schema_74a81e418f_cols26_files73.csv,DSJC500.9,dimacs,500,112437,0.9012985971943888,449.748,slo,2,3,,,,,,,43,172,129,True,0,0.2660305649042129,0,baseline,0.2660305649042129,0,baseline
G:\Nextcloud\FSU_Cloud\毕设\ILP-Algorithm-for-Graph-Colouring-Problem\results\_merged\merged_schema_74a81e418f_cols26_files73.csv,DSJC500.9,dimacs,500,112437,0.9012985971943888,449.748,iterlp2_full,2,3,smallest_last,prefix_shrink+rounded_support,0.25,30,32,1e-06,43,172,129,True,0,126.97751220315696,0,time_limit,0.0,0,full
G:\Nextcloud\FSU_Cloud\毕设\ILP-Algorithm-for-Graph-Colouring-Problem\results\_merged\merged_schema_74a81e418f_cols26_files73.csv,DSJC500.9,dimacs,500,112437,0.9012985971943888,449.748,dsatur,3,3,,,,,,,43,170,127,True,0,2.7737269774079323,0,baseline,2.7737269774079323,0,baseline
G:\Nextcloud\FSU_Cloud\毕设\ILP-Algorithm-for-Graph-Colouring-Problem\results\_merged\merged_schema_74a81e418f_cols26_files73.csv,DSJC500.9,dimacs,500,112437,0.9012985971943888,449.748,slo,3,3,,,,,,,43,172,129,True,0,0.2629033178091049,0,baseline,0.2629033178091049,0,baseline
G:\Nextcloud\FSU_Cloud\毕设\ILP-Algorithm-for-Graph-Colouring-Problem\results\_merged\merged_schema_74a81e418f_cols26_files73.csv,DSJC500.9,dimacs,500,112437,0.9012985971943888,449.748,iterlp2_full,3,3,smallest_last,prefix_shrink+rounded_support,0.25,30,32,1e-06,43,172,129,True,0,120.83871591836214,0,time_limit,0.0,0,full
G:\Nextcloud\FSU_Cloud\毕设\ILP-Algorithm-for-Graph-Colouring-Problem\results\_merged\merged_schema_74a81e418f_cols26_files73.csv,DSJC500.9,dimacs,500,112437,0.9012985971943888,449.748,dsatur,3,3,,,,,,,43,170,127,True,0,3.3315369561314583,0,baseline,3.3315369561314583,0,baseline
G:\Nextcloud\FSU_Cloud\毕设\ILP-Algorithm-for-Graph-Colouring-Problem\results\_merged\merged_schema_74a81e418f_cols26_files73.csv,DSJC500.9,dimacs,500,112437,0.9012985971943888,449.748,slo,3,3,,,,,,,43,172,129,True,0,0.3254336342215538,0,baseline,0.3254336342215538,0,baseline
G:\Nextcloud\FSU_Cloud\毕设\ILP-Algorithm-for-Graph-Colouring-Problem\results\_merged\merged_schema_74a81e418f_cols26_files73.csv,DSJC500.9,dimacs,500,112437,0.9012985971943888,449.748,iterlp2_full,3,3,smallest_last,prefix_shrink+rounded_support,0.25,30,32,1e-06,43,172,129,True,0,151.29439359158278,0,time_limit,0.0,0,full
G:\Nextcloud\FSU_Cloud\毕设\ILP-Algorithm-for-Graph-Colouring-Problem\results\_merged\merged_schema_74a81e418f_cols26_files73.csv,DSJC500.9,dimacs,500,112437,0.9012985971943888,449.748,dsatur,4,3,,,,,,,43,170,127,True,0,2.789476074278354,0,baseline,2.789476074278354,0,baseline
G:\Nextcloud\FSU_Cloud\毕设\ILP-Algorithm-for-Graph-Colouring-Problem\results\_merged\merged_schema_74a81e418f_cols26_files73.csv,DSJC500.9,dimacs,500,112437,0.9012985971943888,449.748,slo,4,3,,,,,,,43,172,129,True,0,0.2646538093686104,0,baseline,0.2646538093686104,0,baseline
G:\Nextcloud\FSU_Cloud\毕设\ILP-Algorithm-for-Graph-Colouring-Problem\results\_merged\merged_schema_74a81e418f_cols26_files73.csv,DSJC500.9,dimacs,500,112437,0.9012985971943888,449.748,iterlp2_full,4,3,smallest_last,prefix_shrink+rounded_support,0.25,30,32,1e-06,43,172,129,True,0,127.14984831959008,0,time_limit,0.0,0,full
G:\Nextcloud\FSU_Cloud\毕设\ILP-Algorithm-for-Graph-Colouring-Problem\results\_merged\merged_schema_74a81e418f_cols26_files73.csv,DSJC500.9,dimacs,500,112437,0.9012985971943888,449.748,dsatur,4,3,,,,,,,43,170,127,True,0,3.306537345051765,0,baseline,3.306537345051765,0,baseline
G:\Nextcloud\FSU_Cloud\毕设\ILP-Algorithm-for-Graph-Colouring-Problem\results\_merged\merged_schema_74a81e418f_cols26_files73.csv,DSJC500.9,dimacs,500,112437,0.9012985971943888,449.748,slo,4,3,,,,,,,43,172,129,True,0,0.3227380886673927,0,baseline,0.3227380886673927,0,baseline
G:\Nextcloud\FSU_Cloud\毕设\ILP-Algorithm-for-Graph-Colouring-Problem\results\_merged\merged_schema_74a81e418f_cols26_files73.csv,DSJC500.9,dimacs,500,112437,0.9012985971943888,449.748,iterlp2_full,4,3,smallest_last,prefix_shrink+rounded_support,0.25,30,32,1e-06,43,172,129,True,0,151.89382024109364,0,time_limit,0.0,0,full
G:\Nextcloud\FSU_Cloud\毕设\ILP-Algorithm-for-Graph-Colouring-Problem\results\_merged\merged_schema_74a81e418f_cols26_files73.csv,DSJC250.9,dimacs,250,27897,0.896289156626506,223.176,dsatur,0,43200,,,,,,,34,92,58,True,0,0.4019060134887695,0,baseline,0.4019060134887695,0,baseline
G:\Nextcloud\FSU_Cloud\毕设\ILP-Algorithm-for-Graph-Colouring-Problem\results\_merged\merged_schema_74a81e418f_cols26_files73.csv,DSJC250.9,dimacs,250,27897,0.896289156626506,223.176,dsatur,1,43200,,,,,,,34,92,58,True,0,0.4025274962186813,0,baseline,0.4025274962186813,0,baseline
G:\Nextcloud\FSU_Cloud\毕设\ILP-Algorithm-for-Graph-Colouring-Problem\results\_merged\merged_schema_74a81e418f_cols26_files73.csv,DSJC250.9,dimacs,250,27897,0.896289156626506,223.176,dsatur,2,43200,,,,,,,34,92,58,True,0,0.4051932767033577,0,baseline,0.4051932767033577,0,baseline
G:\Nextcloud\FSU_Cloud\毕设\ILP-Algorithm-for-Graph-Colouring-Problem\results\_merged\merged_schema_74a81e418f_cols26_files73.csv,DSJC250.9,dimacs,250,27897,0.896289156626506,223.176,dsatur,3,43200,,,,,,,34,92,58,True,0,0.4026940688490867,0,baseline,0.4026940688490867,0,baseline
G:\Nextcloud\FSU_Cloud\毕设\ILP-Algorithm-for-Graph-Colouring-Problem\results\_merged\merged_schema_74a81e418f_cols26_files73.csv,DSJC250.9,dimacs,250,27897,0.896289156626506,223.176,dsatur,4,43200,,,,,,,34,92,58,True,0,0.4023975357413292,0,baseline,0.4023975357413292,0,baseline
G:\Nextcloud\FSU_Cloud\毕设\ILP-Algorithm-for-Graph-Colouring-Problem\results\_merged\merged_schema_74a81e418f_cols26_files73.csv,DSJC250.9,dimacs,250,27897,0.896289156626506,223.176,slo,0,43200,,,,,,,34,96,62,True,0,0.077391542494297,0,baseline,0.077391542494297,0,baseline
G:\Nextcloud\FSU_Cloud\毕设\ILP-Algorithm-for-Graph-Colouring-Problem\results\_merged\merged_schema_74a81e418f_cols26_files73.csv,DSJC250.9,dimacs,250,27897,0.896289156626506,223.176,slo,1,43200,,,,,,,34,96,62,True,0,0.0766451582312583,0,baseline,0.0766451582312583,0,baseline
G:\Nextcloud\FSU_Cloud\毕设\ILP-Algorithm-for-Graph-Colouring-Problem\results\_merged\merged_schema_74a81e418f_cols26_files73.csv,DSJC250.9,dimacs,250,27897,0.896289156626506,223.176,slo,2,43200,,,,,,,34,96,62,True,0,0.0761560052633285,0,baseline,0.0761560052633285,0,baseline
G:\Nextcloud\FSU_Cloud\毕设\ILP-Algorithm-for-Graph-Colouring-Problem\results\_merged\merged_schema_74a81e418f_cols26_files73.csv,DSJC250.9,dimacs,250,27897,0.896289156626506,223.176,slo,3,43200,,,,,,,34,96,62,True,0,0.0754192844033241,0,baseline,0.0754192844033241,0,baseline
G:\Nextcloud\FSU_Cloud\毕设\ILP-Algorithm-for-Graph-Colouring-Problem\results\_merged\merged_schema_74a81e418f_cols26_files73.csv,DSJC250.9,dimacs,250,27897,0.896289156626506,223.176,slo,4,43200,,,,,,,34,96,62,True,0,0.0750299468636512,0,baseline,0.0750299468636512,0,baseline
G:\Nextcloud\FSU_Cloud\毕设\ILP-Algorithm-for-Graph-Colouring-Problem\results\_merged\merged_schema_74a81e418f_cols26_files73.csv,DSJC250.9,dimacs,250,27897,0.896289156626506,223.176,iterlp2_full,0,43200,smallest_last,prefix_shrink+rounded_support,0.25,50,48,1e-06,34,86,52,True,0,43213.43044903129,31,time_limit,3107.6435635089874,3,full
G:\Nextcloud\FSU_Cloud\毕设\ILP-Algorithm-for-Graph-Colouring-Problem\results\_merged\merged_schema_74a81e418f_cols26_files73.csv,DSJC250.9,dimacs,250,27897,0.896289156626506,223.176,iterlp2_full,1,43200,smallest_last,prefix_shrink+rounded_support,0.25,50,48,1e-06,34,87,53,True,0,43788.97854880244,38,time_limit,604.802175283432,1,full
G:\Nextcloud\FSU_Cloud\毕设\ILP-Algorithm-for-Graph-Colouring-Problem\results\_merged\merged_schema_74a81e418f_cols26_files73.csv,DSJC250.9,dimacs,250,27897,0.896289156626506,223.176,iterlp2_full,2,43200,smallest_last,prefix_shrink+rounded_support,0.25,50,48,1e-06,34,87,53,True,0,44429.95873134583,39,time_limit,525.3388431072235,1,full
G:\Nextcloud\FSU_Cloud\毕设\ILP-Algorithm-for-Graph-Colouring-Problem\results\_merged\merged_schema_74a81e418f_cols26_files73.csv,DSJC250.9,dimacs,250,27897,0.896289156626506,223.176,iterlp2_full,3,43200,smallest_last,prefix_shrink+rounded_support,0.25,50,48,1e-06,34,87,53,True,0,43223.36006091535,34,time_limit,669.3050048351288,1,full
G:\Nextcloud\FSU_Cloud\毕设\ILP-Algorithm-for-Graph-Colouring-Problem\results\_merged\merged_schema_74a81e418f_cols26_files73.csv,DSJC250.9,dimacs,250,27897,0.896289156626506,223.176,iterlp2_full,4,43200,smallest_last,prefix_shrink+rounded_support,0.25,50,48,1e-06,34,87,53,True,0,43457.34870688617,34,time_limit,589.9780972003937,1,full
G:\Nextcloud\FSU_Cloud\毕设\ILP-Algorithm-for-Graph-Colouring-Problem\results\_merged\merged_schema_74a81e418f_cols26_files73.csv,fpsol2.i.1,dimacs,496,11654,0.0949332029977191,46.99193548387097,dsatur,0,6000,,,,,,,41,65,24,True,0,0.5269522741436958,0,baseline,0.5269522741436958,0,baseline
G:\Nextcloud\FSU_Cloud\毕设\ILP-Algorithm-for-Graph-Colouring-Problem\results\_merged\merged_schema_74a81e418f_cols26_files73.csv,fpsol2.i.1,dimacs,496,11654,0.0949332029977191,46.99193548387097,dsatur,1,6000,,,,,,,41,65,24,True,0,0.5249462723731995,0,baseline,0.5249462723731995,0,baseline
G:\Nextcloud\FSU_Cloud\毕设\ILP-Algorithm-for-Graph-Colouring-Problem\results\_merged\merged_schema_74a81e418f_cols26_files73.csv,fpsol2.i.1,dimacs,496,11654,0.0949332029977191,46.99193548387097,dsatur,2,6000,,,,,,,41,65,24,True,0,0.5271767303347588,0,baseline,0.5271767303347588,0,baseline
G:\Nextcloud\FSU_Cloud\毕设\ILP-Algorithm-for-Graph-Colouring-Problem\results\_merged\merged_schema_74a81e418f_cols26_files73.csv,fpsol2.i.1,dimacs,496,11654,0.0949332029977191,46.99193548387097,slo,0,6000,,,,,,,41,65,24,True,0,0.0282366350293159,0,baseline,0.0282366350293159,0,baseline
G:\Nextcloud\FSU_Cloud\毕设\ILP-Algorithm-for-Graph-Colouring-Problem\results\_merged\merged_schema_74a81e418f_cols26_files73.csv,fpsol2.i.1,dimacs,496,11654,0.0949332029977191,46.99193548387097,slo,1,6000,,,,,,,41,65,24,True,0,0.0277323499321937,0,baseline,0.0277323499321937,0,baseline
G:\Nextcloud\FSU_Cloud\毕设\ILP-Algorithm-for-Graph-Colouring-Problem\results\_merged\merged_schema_74a81e418f_cols26_files73.csv,fpsol2.i.1,dimacs,496,11654,0.0949332029977191,46.99193548387097,slo,2,6000,,,,,,,41,65,24,True,0,0.0272706001996994,0,baseline,0.0272706001996994,0,baseline
G:\Nextcloud\FSU_Cloud\毕设\ILP-Algorithm-for-Graph-Colouring-Problem\results\_merged\merged_schema_74a81e418f_cols26_files73.csv,fpsol2.i.1,dimacs,496,11654,0.0949332029977191,46.99193548387097,iterlp2_full,0,6000,smallest_last,prefix_shrink+rounded_support,0.25,30,32,1e-06,41,65,24,True,0,6114.099357716739,12,time_limit,0.0,0,full
G:\Nextcloud\FSU_Cloud\毕设\ILP-Algorithm-for-Graph-Colouring-Problem\results\_merged\merged_schema_74a81e418f_cols26_files73.csv,fpsol2.i.1,dimacs,496,11654,0.0949332029977191,46.99193548387097,iterlp2_full,1,6000,smallest_last,prefix_shrink+rounded_support,0.25,30,32,1e-06,41,65,24,True,0,6148.760307528079,12,time_limit,0.0,0,full
G:\Nextcloud\FSU_Cloud\毕设\ILP-Algorithm-for-Graph-Colouring-Problem\results\_merged\merged_schema_74a81e418f_cols26_files73.csv,fpsol2.i.1,dimacs,496,11654,0.0949332029977191,46.99193548387097,iterlp2_full,2,6000,smallest_last,prefix_shrink+rounded_support,0.25,30,32,1e-06,41,65,24,True,0,6133.800585106015,12,time_limit,0.0,0,full
G:\Nextcloud\FSU_Cloud\毕设\ILP-Algorithm-for-Graph-Colouring-Problem\results\_merged\merged_schema_74a81e418f_cols26_files73.csv,inithx.i.1,dimacs,864,18707,0.0501775674863739,43.30324074074074,dsatur,0,6000,,,,,,,35,54,19,True,0,1.5194549262523651,0,baseline,1.5194549262523651,0,baseline
G:\Nextcloud\FSU_Cloud\毕设\ILP-Algorithm-for-Graph-Colouring-Problem\results\_merged\merged_schema_74a81e418f_cols26_files73.csv,inithx.i.1,dimacs,864,18707,0.0501775674863739,43.30324074074074,dsatur,1,6000,,,,,,,35,54,19,True,0,1.5102141052484512,0,baseline,1.5102141052484512,0,baseline
G:\Nextcloud\FSU_Cloud\毕设\ILP-Algorithm-for-Graph-Colouring-Problem\results\_merged\merged_schema_74a81e418f_cols26_files73.csv,inithx.i.1,dimacs,864,18707,0.0501775674863739,43.30324074074074,dsatur,2,6000,,,,,,,35,54,19,True,0,1.5178156942129135,0,baseline,1.5178156942129135,0,baseline
G:\Nextcloud\FSU_Cloud\毕设\ILP-Algorithm-for-Graph-Colouring-Problem\results\_merged\merged_schema_74a81e418f_cols26_files73.csv,inithx.i.1,dimacs,864,18707,0.0501775674863739,43.30324074074074,slo,0,6000,,,,,,,35,54,19,True,0,0.0497298464179039,0,baseline,0.0497298464179039,0,baseline
